filename,document_type,writing_type
PT-PNA-DGFP-0005-0002-00021_m0002.TIF,,typewritten
PT-PNA-DGFP-0005-0002-00021_m0003.TIF,,typewritten
PT-PNA-DGFP-0005-0002-00021_m0004.TIF,,typewritten
PT-PNA-DGFP-0005-0002-00021_m0005.TIF,,blank
PT-PNA-DGFP-0005-0002-00022_m0001.TIF,,handwritten
PT-PNA-DGFP-0005-0002-00022_m0002.TIF,,typewritten
PT-PNA-DGFP-0005-0002-00022_m0003.TIF,,typewritten
PT-PNA-DGFP-0005-0002-00034-00001_m0001.TIF,,handwritten
PT-PNA-DGFP-0005-0002-00034-00001_m0002.TIF,letter,typewritten
PT-PNA-DGFP-0005-0002-00034-00001_m0003.TIF,letter,typewritten
PT-PNA-DGFP-0005-0002-00034-00001_m0004.TIF,letter,typewritten
PT-PNA-DGFP-0005-0002-00034-00001_m0005.TIF,letter,typewritten
PT-PNA-DGFP-0005-0002-00034-00002_m0001.TIF,,typewritten
PT-PNA-DGFP-0005-0002-00034-00002_m0002.TIF,,blank
PT-PNA-DGFP-0005-0002-00034-00002_m0003.TIF,,typewritten
PT-PNA-DGFP-0005-0002-00034-00002_m0004.TIF,,blank
PT-PNA-DGFP-0005-0002-00034-00003_m0001.TIF,,blank
PT-PNA-DGFP-0005-0002-00034-00003_m0002.TIF,,typewritten
PT-PNA-DGFP-0005-0002-00034-00003_m0003.TIF,,blank
PT-PNA-DGFP-0005-0002-00034-00003_m0004.TIF,,typewritten
PT-PNA-DGFP-0005-0002-00034-00004_m0001.TIF,,typewritten
PT-PNA-DGFP-0005-0002-00034-00004_m0002.TIF,,blank
PT-PNA-DGFP-0005-0002-00034-00005_m0001.TIF,,typewritten
PT-PNA-DGFP-0005-0002-00034-00005_m0002.TIF,,blank
PT-PNA-DGFP-0005-0002-00034-00006_m0001.TIF,,typewritten
PT-PNA-DGFP-0005-0002-00034-00006_m0002.TIF,,typewritten
PT-PNA-DGFP-0005-0002-00034-00007_m0001.TIF,,typewritten
PT-PNA-DGFP-0005-0002-00034-00007_m0002.TIF,,typewritten
PT-PNA-DGFP-0005-0002-00034-00007_m0003.TIF,,typewritten
PT-PNA-DGFP-0005-0002-00034-00007_m0004.TIF,,typewritten
PT-PNA-DGFP-0005-0002-00036-00010_m0001.TIF,,typewritten
PT-PNA-DGFP-0005-0002-00036-00010_m0002.TIF,,typewritten
PT-PNA-DGFP-0005-0002-00036-00011_m0001.TIF,letter,typewritten
PT-PNA-DGFP-0005-0002-00036-00011_m0002.TIF,letter,typewritten
PT-PNA-DGFP-0005-0002-00036-00011_m0003.TIF,,blank
PT-PNA-DGFP-0005-0002-00036-00011_m0004.TIF,,blank
PT-PNA-DGFP-0005-0002-00036-00011_m0005.TIF,,blank
PT-PNA-DGFP-0005-0002-00036-00011_m0006.TIF,,blank
PT-PNA-DGFP-0005-0002-00036-00013_m0001.TIF,letter,typewritten
PT-PNA-DGFP-0005-0002-00036-00013_m0002.TIF,letter,blank
PT-PNA-DGFP-0005-0002-00036-00015_m0001.TIF,letter,typewritten
PT-PNA-DGFP-0005-0002-00036-00015_m0002.TIF,letter,blank
PT-PNA-DGFP-0005-0002-00036-00020_m0001.TIF,letter,typewritten
PT-PNA-DGFP-0005-0002-00036-00020_m0002.TIF,letter,blank
PT-PNA-DGFP-0005-0002-00036-00021_m0001.TIF,,handwritten
PT-PNA-DGFP-0005-0002-00036-00021_m0002.TIF,,blank
PT-PNA-DGFP-0005-0002-00036-00021_m0003.TIF,,typewritten
PT-PNA-DGFP-0005-0002-00036-00021_m0004.TIF,,blank
PT-PNA-DGFP-0005-0002-00036-00021_m0005.TIF,,typewritten
PT-PNA-DGFP-0005-0002-00036-00021_m0006.TIF,,blank
PT-PNA-DGFP-0005-0002-00036-00021_m0007.TIF,,typewritten
PT-PNA-DGFP-0005-0002-00036-00021_m0008.TIF,,blank
PT-PNA-DGFP-0005-0002-00036-00021_m0009.TIF,,typewritten
PT-PNA-DGFP-0005-0002-00036-00021_m0010.TIF,,handwritten
PT-PNA-DGFP-0005-0002-00036-00021_m0011.TIF,,blank
PT-PNA-DGFP-0005-0002-00036-00021_m0012.TIF,,blank
PT-PNA-DGFP-0005-0002-00036-00022_m0001.TIF,letter,typewritten
PT-PNA-DGFP-0005-0002-00036-00022_m0002.TIF,letter,blank
PT-PNA-DGFP-0005-0002-00036-00025_m0001.TIF,letter,typewritten
PT-PNA-DGFP-0005-0002-00036-00025_m0002.TIF,letter,typewritten
PT-PNA-DGFP-0005-0002-00036-00027_m0001.TIF,letter,typewritten
PT-PNA-DGFP-0005-0002-00036-00027_m0002.TIF,letter,blank
PT-PNA-DGFP-0005-0002-00036-00029_m0001.TIF,letter,typewritten
PT-PNA-DGFP-0005-0002-00036-00029_m0002.TIF,letter,blank
PT-PNA-DGFP-0005-0002-00036-00030_m0001.TIF,letter,typewritten
PT-PNA-DGFP-0005-0002-00036-00030_m0002.TIF,letter,blank
PT-PNA-DGFP-0005-0002-00036-00044_m0001.TIF,,typewritten
PT-PNA-DGFP-0005-0002-00036-00044_m0002.TIF,,blank
PT-PNA-DGFP-0005-0002-00036-00044_m0003.TIF,,typewritten
PT-PNA-DGFP-0005-0002-00036-00044_m0004.TIF,,blank
PT-PNA-DGFP-0005-0002-00036-00044_m0005.TIF,,typewritten
PT-PNA-DGFP-0005-0002-00036-00044_m0006.TIF,,blank
PT-PNA-DGFP-0005-0002-00036-00045_m0001.TIF,,typewritten
PT-PNA-DGFP-0005-0002-00036-00045_m0002.TIF,,blank
PT-PNA-DGFP-0005-0002-00036-00045_m0003.TIF,,typewritten
PT-PNA-DGFP-0005-0002-00036-00045_m0004.TIF,,blank
PT-PNA-DGFP-0005-0002-00036-00045_m0005.TIF,,typewritten
PT-PNA-DGFP-0005-0002-00036-00045_m0006.TIF,,blank
PT-PNA-DGFP-0005-0002-00036-00045_m0007.TIF,,typewritten
PT-PNA-DGFP-0005-0002-00036-00045_m0008.TIF,,blank
PT-PNA-DGFP-0005-0002-00036-00045_m0009.TIF,,typewritten
PT-PNA-DGFP-0005-0002-00036-00045_m0010.TIF,,blank
PT-PNA-DGFP-0005-0002-00036-00046_m0001.TIF,,typewritten
PT-PNA-DGFP-0005-0002-00036-00046_m0002.TIF,,blank
PT-PNA-DGFP-0005-0002-00036-00046_m0003.TIF,,typewritten
PT-PNA-DGFP-0005-0002-00036-00046_m0004.TIF,,blank
PT-PNA-DGFP-0005-0002-00036-00046_m0005.TIF,,typewritten
PT-PNA-DGFP-0005-0002-00036-00046_m0006.TIF,,blank
PT-PNA-DGFP-0005-0002-00036-00047_m0001.TIF,,typewritten
PT-PNA-DGFP-0005-0002-00036-00047_m0002.TIF,,blank
PT-PNA-DGFP-0005-0002-00036-00047_m0003.TIF,,typewritten
PT-PNA-DGFP-0005-0002-00036-00047_m0004.TIF,,blank
PT-PNA-DGFP-0005-0002-00036-00048_m0001.TIF,,typewritten
PT-PNA-DGFP-0005-0002-00036-00048_m0002.TIF,,blank
PT-PNA-DGFP-0005-0002-00036-00048_m0003.TIF,,typewritten
PT-PNA-DGFP-0005-0002-00036-00048_m0004.TIF,,blank
PT-PNA-DGFP-0005-0002-00036-00048_m0005.TIF,,typewritten
PT-PNA-DGFP-0005-0002-00036-00048_m0006.TIF,,blank
PT-PNA-DGFP-0005-0002-00036-00048_m0007.TIF,,typewritten
PT-PNA-DGFP-0005-0002-00036-00048_m0008.TIF,,blank
PT-PNA-DGFP-0005-0002-00036-00049_m0001.TIF,letter,typewritten
PT-PNA-DGFP-0005-0002-00036-00049_m0002.TIF,letter,blank
PT-PNA-DGFP-0005-0002-00036-00050_m0001.TIF,,typewritten
PT-PNA-DGFP-0005-0002-00036-00050_m0002.TIF,,blank
PT-PNA-DGFP-0005-0002-00036-00050_m0003.TIF,,typewritten
PT-PNA-DGFP-0005-0002-00036-00050_m0004.TIF,,blank
PT-PNA-DGFP-0005-0002-00036-00050_m0005.TIF,,typewritten
PT-PNA-DGFP-0005-0002-00036-00050_m0006.TIF,,blank
PT-PNA-DGFP-0005-0002-00036-00050_m0007.TIF,,typewritten
PT-PNA-DGFP-0005-0002-00036-00050_m0008.TIF,,blank
PT-PNA-DGFP-0005-0002-00036-00050_m0009.TIF,,typewritten
PT-PNA-DGFP-0005-0002-00036-00050_m0010.TIF,,blank
PT-PNA-DGFP-0003-0003-00001-00011_m0001.TIF,letter,typewritten
PT-PNA-DGFP-0003-0003-00001-00011_m0002.TIF,letter,blank
PT-PNA-DGFP-0003-0003-00002-00010_m0001.TIF,letter,typewritten
PT-PNA-DGFP-0003-0003-00002-00010_m0002.TIF,letter,blank
PT-PNA-DGFP-0003-0003-00003-00004_m0001.TIF,letter,typewritten
PT-PNA-DGFP-0003-0003-00003-00004_m0002.TIF,letter,blank
PT-PNA-DGFP-0003-0003-00003-00014_m0001.TIF,letter,typewritten
PT-PNA-DGFP-0003-0003-00003-00014_m0002.TIF,letter,typewritten
PT-PNA-DGFP-0003-0003-00003-00014_m0003.TIF,,blank
PT-PNA-DGFP-0003-0003-00003-00014_m0004.TIF,,blank
PT-PNA-DGFP-0005-0002-00036-00051_m0001.TIF,letter,typewritten
PT-PNA-DGFP-0005-0002-00036-00051_m0002.TIF,,blank
PT-PNA-DGFP-0005-0002-00036-00052_m0001.TIF,,typewritten
PT-PNA-DGFP-0005-0002-00036-00052_m0002.TIF,,blank
PT-PNA-DGFP-0005-0002-00036-00052_m0003.TIF,,typewritten
PT-PNA-DGFP-0005-0002-00036-00052_m0004.TIF,,blank
PT-PNA-DGFP-0005-0002-00036-00052_m0005.TIF,,typewritten
PT-PNA-DGFP-0005-0002-00036-00052_m0006.TIF,,blank
PT-PNA-DGFP-0005-0002-00036-00053_m0001.TIF,,typewritten
PT-PNA-DGFP-0005-0002-00036-00053_m0002.TIF,,blank
PT-PNA-DGFP-0005-0002-00036-00053_m0003.TIF,,typewritten
PT-PNA-DGFP-0005-0002-00036-00053_m0004.TIF,,blank
PT-PNA-DGFP-0005-0002-00036-00054_m0001.TIF,letter,typewritten
PT-PNA-DGFP-0005-0002-00036-00054_m0002.TIF,,blank
PT-PNA-DGFP-0005-0002-00036-00055_m0001.TIF,,typewritten
PT-PNA-DGFP-0005-0002-00036-00055_m0002.TIF,,typewritten
PT-PNA-DGFP-0005-0002-00036-00056_m0001.TIF,,typewritten
PT-PNA-DGFP-0005-0002-00036-00056_m0002.TIF,,blank
PT-PNA-DGFP-0005-0002-00036-00057_m0001.TIF,,typewritten
PT-PNA-DGFP-0005-0002-00036-00057_m0002.TIF,,handwritten
PT-PNA-DGFP-0005-0002-00036-00058_m0001.TIF,,typewritten
PT-PNA-DGFP-0005-0002-00036-00058_m0002.TIF,,blank
PT-PNA-DGFP-0005-0002-00036-00058_m0003.TIF,,typewritten
PT-PNA-DGFP-0005-0002-00036-00058_m0004.TIF,,blank
PT-PNA-DGFP-0006-0001-00135-00001_m0001.TIF,letter,typewritten
PT-PNA-DGFP-0006-0001-00135-00001_m0002.TIF,,blank
PT-PNA-DGFP-0006-0001-00135-00002_m0001.TIF,letter,typewritten
PT-PNA-DGFP-0006-0001-00135-00002_m0002.TIF,,blank
PT-PNA-DGFP-0002-0001-00034-00002_m0001.TIF,letter,typewritten
PT-PNA-DGFP-0002-0001-00034-00002_m0002.TIF,,blank
PT-PNA-DGFP-0002-0001-00034-00002_m0003.TIF,,blank
PT-PNA-DGFP-0002-0001-00034-00002_m0004.TIF,,blank
PT-PNA-DGFP-0002-0001-00036-00001_m0001.TIF,,blank
PT-PNA-DGFP-0002-0001-00036-00001_m0002.TIF,letter,typewritten
PT-PNA-DGFP-0002-0001-00037-00002_m0001.TIF,letter,typewritten
PT-PNA-DGFP-0002-0001-00037-00002_m0002.TIF,,blank
PT-PNA-DGFP-0002-0001-00039-00003_m0001.TIF,letter,typewritten
PT-PNA-DGFP-0002-0001-00039-00003_m0002.TIF,,blank
PT-PNA-DGFP-0005-0002-00036-00059_m0001.TIF,,typewritten
PT-PNA-DGFP-0005-0002-00036-00059_m0002.TIF,,blank
PT-PNA-DGFP-0005-0002-00036-00059_m0003.TIF,,typewritten
PT-PNA-DGFP-0005-0002-00036-00059_m0004.TIF,,blank
PT-PNA-DGFP-0005-0002-00036-00059_m0005.TIF,,typewritten
PT-PNA-DGFP-0005-0002-00036-00059_m0006.TIF,,blank
PT-PNA-DGFP-0005-0002-00036-00059_m0007.TIF,,typewritten
PT-PNA-DGFP-0005-0002-00036-00059_m0008.TIF,,handwritten
PT-PNA-DGFP-0005-0002-00036-00061_m0001.TIF,letter,typewritten
PT-PNA-DGFP-0005-0002-00036-00061_m0002.TIF,,blank
PT-PNA-DGFP-0005-0002-00036-00062_m0001.TIF,letter,typewritten
PT-PNA-DGFP-0005-0002-00036-00062_m0002.TIF,,blank
PT-PNA-DGFP-0005-0002-00036-00063_m0001.TIF,letter,typewritten
PT-PNA-DGFP-0005-0002-00036-00063_m0002.TIF,,blank
PT-PNA-DGFP-0005-0002-00036-00065_m0001.TIF,letter,typewritten
PT-PNA-DGFP-0005-0002-00036-00065_m0002.TIF,,blank
PT-PNA-DGFP-0005-0002-00036-00066_m0001.TIF,letter,typewritten
PT-PNA-DGFP-0005-0002-00036-00066_m0002.TIF,,blank
PT-PNA-DGFP-0005-0002-00036-00067_m0001.TIF,letter,typewritten
PT-PNA-DGFP-0005-0002-00036-00067_m0002.TIF,,blank
PT-PNA-DGFP-0005-0002-00036-00068_m0001.TIF,letter,typewritten
PT-PNA-DGFP-0005-0002-00036-00068_m0002.TIF,,blank
PT-PNA-DGFP-0005-0002-00036-00070_m0001.TIF,letter,typewritten
PT-PNA-DGFP-0005-0002-00036-00070_m0002.TIF,,blank
PT-PNA-DGFP-0005-0002-00036-00071_m0001.TIF,letter,typewritten
PT-PNA-DGFP-0005-0002-00036-00071_m0002.TIF,,blank
PT-PNA-DGFP-0005-0002-00036-00072_m0001.TIF,letter,typewritten
PT-PNA-DGFP-0005-0002-00036-00072_m0002.TIF,,blank
PT-PNA-DGFP-0002-0001-00041-00002_m0001.TIF,letter,typewritten
PT-PNA-DGFP-0002-0001-00041-00002_m0002.TIF,,blank
PT-PNA-DGFP-0002-0001-00042-00003_m0001.TIF,letter,typewritten
PT-PNA-DGFP-0002-0001-00042-00003_m0002.TIF,,blank
PT-PNA-DGFP-0002-0001-00042-00005_m0001.TIF,letter,typewritten
PT-PNA-DGFP-0002-0001-00042-00005_m0002.TIF,,blank
PT-PNA-DGFP-0002-0001-00043-00002_m0001.TIF,letter,typewritten
PT-PNA-DGFP-0002-0001-00043-00002_m0002.TIF,,blank
PT-PNA-DGFP-0002-0001-00043-00004_m0001.TIF,letter,typewritten
PT-PNA-DGFP-0002-0001-00043-00004_m0002.TIF,,blank
PT-PNA-DGFP-0002-0001-00043-00005_m0001.TIF,letter,typewritten
PT-PNA-DGFP-0002-0001-00043-00005_m0002.TIF,,blank
PT-PNA-DGFP-0002-0001-00043-00007_m0001.TIF,letter,typewritten
PT-PNA-DGFP-0002-0001-00043-00007_m0002.TIF,,blank
PT-PNA-DGFP-0002-0001-00044-00002_m0001.TIF,letter,typewritten
PT-PNA-DGFP-0002-0001-00044-00002_m0002.TIF,,blank
PT-PNA-DGFP-0002-0001-00044-00002_m0003.TIF,,blank
PT-PNA-DGFP-0002-0001-00044-00002_m0004.TIF,,blank
PT-PNA-DGFP-0002-0001-00046-00002_m0001.TIF,letter,typewritten
PT-PNA-DGFP-0002-0001-00046-00002_m0002.TIF,,blank
PT-PNA-DGFP-0002-0001-00046-00005_m0001.TIF,letter,typewritten
PT-PNA-DGFP-0002-0001-00046-00005_m0002.TIF,,blank
PT-PNA-DGFP-0002-0001-00047-00004_m0001.TIF,letter,typewritten
PT-PNA-DGFP-0002-0001-00047-00004_m0002.TIF,,blank
PT-PNA-DGFP-0002-0001-00047-00005_m0001.TIF,letter,typewritten
PT-PNA-DGFP-0002-0001-00047-00005_m0002.TIF,,blank
PT-PNA-DGFP-0002-0001-00047-00006_m0001.TIF,letter,typewritten
PT-PNA-DGFP-0002-0001-00047-00006_m0002.TIF,,blank
PT-PNA-DGFP-0002-0001-00047-00007_m0001.TIF,letter,typewritten
PT-PNA-DGFP-0002-0001-00047-00007_m0002.TIF,,blank
PT-PNA-DGFP-0002-0001-00047-00009_m0001.TIF,letter,typewritten
PT-PNA-DGFP-0002-0001-00047-00009_m0002.TIF,,blank
PT-PNA-DGFP-0002-0001-00049-00003_m0001.TIF,letter,typewritten
PT-PNA-DGFP-0002-0001-00049-00003_m0002.TIF,,blank
PT-PNA-DGFP-0002-0001-00049-00004_m0001.TIF,letter,typewritten
PT-PNA-DGFP-0002-0001-00049-00004_m0002.TIF,letter,typewritten
PT-PNA-DGFP-0002-0001-00049-00007_m0001.TIF,letter,typewritten
PT-PNA-DGFP-0002-0001-00049-00007_m0002.TIF,,blank
PT-PNA-DGFP-0002-0001-00049-00011_m0001.TIF,letter,typewritten
PT-PNA-DGFP-0002-0001-00049-00011_m0002.TIF,,blank
PT-PNA-DGFP-0002-0001-00049-00012_m0001.TIF,letter,typewritten
PT-PNA-DGFP-0002-0001-00049-00012_m0002.TIF,,blank
PT-PNA-DGFP-0002-0001-00049-00013_m0001.TIF,letter,typewritten
PT-PNA-DGFP-0002-0001-00049-00013_m0002.TIF,,blank
PT-PNA-DGFP-0002-0001-00049-00014_m0001.TIF,letter,typewritten
PT-PNA-DGFP-0002-0001-00049-00014_m0002.TIF,,blank
PT-PNA-DGFP-0002-0001-00051-00002_m0001.TIF,letter,typewritten
PT-PNA-DGFP-0002-0001-00051-00002_m0002.TIF,,blank
PT-PNA-DGFP-0002-0001-00051-00005_m0001.TIF,letter,typewritten
PT-PNA-DGFP-0002-0001-00051-00005_m0002.TIF,,blank
PT-PNA-DGFP-0002-0001-00051-00007_m0001.TIF,letter,typewritten
PT-PNA-DGFP-0002-0001-00051-00007_m0002.TIF,,blank
PT-PNA-DGFP-0002-0001-00051-00008_m0001.TIF,letter,typewritten
PT-PNA-DGFP-0002-0001-00051-00008_m0002.TIF,,blank
PT-PNA-DGFP-0002-0001-00051-00012_m0001.TIF,letter,typewritten
PT-PNA-DGFP-0002-0001-00051-00012_m0002.TIF,,blank
PT-PNA-DGFP-0002-0001-00051-00012_m0003.TIF,,blank
PT-PNA-DGFP-0002-0001-00051-00012_m0004.TIF,,blank
PT-PNA-DGFP-0002-0001-00051-00015_m0001.TIF,letter,typewritten
PT-PNA-DGFP-0002-0001-00051-00015_m0002.TIF,,blank
PT-PNA-DGFP-0002-0001-00051-00020_m0001.TIF,letter,typewritten
PT-PNA-DGFP-0002-0001-00051-00020_m0002.TIF,,blank
PT-PNA-DGFP-0002-0001-00051-00021_m0001.TIF,letter,typewritten
PT-PNA-DGFP-0002-0001-00051-00021_m0002.TIF,letter,typewritten
PT-PNA-DGFP-0002-0001-00051-00021_m0003.TIF,letter,typewritten
PT-PNA-DGFP-0002-0001-00051-00021_m0004.TIF,,blank
PT-PNA-DGFP-0002-0001-00051-00022_m0001.TIF,letter,typewritten
PT-PNA-DGFP-0002-0001-00051-00022_m0002.TIF,,blank
PT-PNA-DGFP-0002-0001-00051-00023_m0001.TIF,letter,typewritten
PT-PNA-DGFP-0002-0001-00051-00023_m0002.TIF,,blank
PT-PNA-DGFP-0002-0001-00053-00003_m0001.TIF,letter,typewritten
PT-PNA-DGFP-0002-0001-00053-00003_m0002.TIF,,blank
PT-PNA-DGFP-0002-0001-00053-00004_m0001.TIF,letter,typewritten
PT-PNA-DGFP-0002-0001-00053-00004_m0002.TIF,,blank
PT-PNA-DGFP-0002-0001-00053-00007_m0001.TIF,letter,typewritten
PT-PNA-DGFP-0002-0001-00053-00007_m0002.TIF,,blank
PT-PNA-DGFP-0002-0001-00053-00008_m0001.TIF,letter,typewritten
PT-PNA-DGFP-0002-0001-00053-00008_m0002.TIF,,blank
PT-PNA-DGFP-0002-0001-00053-00008_m0003.TIF,,blank
PT-PNA-DGFP-0002-0001-00053-00008_m0004.TIF,,blank
PT-PNA-DGFP-0002-0001-00053-00008_m0005.TIF,,blank
PT-PNA-DGFP-0002-0001-00053-00008_m0006.TIF,,blank
PT-PNA-DGFP-0005-0002-00036-00073_m0001.TIF,letter,typewritten
PT-PNA-DGFP-0005-0002-00036-00073_m0002.TIF,,blank
PT-PNA-DGFP-0005-0002-00036-00074_m0001.TIF,,typewritten
PT-PNA-DGFP-0005-0002-00036-00074_m0002.TIF,,blank
PT-PNA-DGFP-0006-0001-00008_m0001.TIF,letter,typewritten
PT-PNA-DGFP-0006-0001-00008_m0002.TIF,,blank
PT-PNA-DGFP-0006-0001-00009_m0001.TIF,letter,typewritten
PT-PNA-DGFP-0006-0001-00009_m0002.TIF,,blank
PT-PNA-DGFP-0006-0001-00012_m0001.TIF,letter,typewritten
PT-PNA-DGFP-0006-0001-00012_m0002.TIF,letter,typewritten
PT-PNA-DGFP-0006-0001-00012_m0003.TIF,letter,typewritten
PT-PNA-DGFP-0006-0001-00012_m0004.TIF,,blank
PT-PNA-DGFP-0006-0001-00013_m0001.TIF,letter,typewritten
PT-PNA-DGFP-0006-0001-00013_m0002.TIF,,blank
PT-PNA-DGFP-0006-0001-00015_m0001.TIF,letter,typewritten
PT-PNA-DGFP-0006-0001-00015_m0002.TIF,,blank
PT-PNA-DGFP-0006-0001-00017_m0001.TIF,letter,typewritten
PT-PNA-DGFP-0006-0001-00017_m0002.TIF,,blank
PT-PNA-DGFP-0006-0001-00017_m0003.TIF,letter,typewritten
PT-PNA-DGFP-0006-0001-00017_m0004.TIF,,blank
PT-PNA-DGFP-0006-0001-00019_m0001.TIF,letter,typewritten
PT-PNA-DGFP-0006-0001-00019_m0002.TIF,letter,typewritten
PT-PNA-DGFP-0006-0001-00019_m0003.TIF,,blank
PT-PNA-DGFP-0006-0001-00019_m0004.TIF,,blank
PT-PNA-DGFP-0006-0001-00021_m0001.TIF,,typewritten
PT-PNA-DGFP-0006-0001-00021_m0002.TIF,,blank
PT-PNA-DGFP-0006-0001-00021_m0003.TIF,,typewritten
PT-PNA-DGFP-0006-0001-00021_m0004.TIF,,blank
PT-PNA-DGFP-0006-0001-00021_m0005.TIF,,typewritten
PT-PNA-DGFP-0006-0001-00021_m0006.TIF,,blank
PT-PNA-DGFP-0006-0001-00022_m0001.TIF,,typewritten
PT-PNA-DGFP-0006-0001-00022_m0002.TIF,,blank
PT-PNA-DGFP-0006-0001-00022_m0003.TIF,,typewritten
PT-PNA-DGFP-0006-0001-00022_m0004.TIF,,blank
PT-PNA-DGFP-0002-0001-00059-00002_m0001.TIF,letter,typewritten
PT-PNA-DGFP-0002-0001-00059-00002_m0002.TIF,letter,typewritten
PT-PNA-DGFP-0002-0001-00059-00002_m0003.TIF,,blank
PT-PNA-DGFP-0002-0001-00059-00002_m0004.TIF,,blank
PT-PNA-DGFP-0002-0001-00060-00002_m0001.TIF,letter,typewritten
PT-PNA-DGFP-0002-0001-00060-00002_m0002.TIF,,blank
PT-PNA-DGFP-0002-0001-00060-00002_m0003.TIF,,blank
PT-PNA-DGFP-0002-0001-00060-00002_m0004.TIF,,blank
PT-PNA-DGFP-0002-0001-00060-00003_m0001.TIF,letter,typewritten
PT-PNA-DGFP-0002-0001-00060-00003_m0002.TIF,,blank
PT-PNA-DGFP-0006-0001-00026_m0001.TIF,,typewritten
PT-PNA-DGFP-0006-0001-00026_m0002.TIF,,typewritten
PT-PNA-DGFP-0006-0001-00026_m0003.TIF,,blank
PT-PNA-DGFP-0006-0001-00026_m0004.TIF,,blank
PT-PNA-DGFP-0006-0001-00029_m0001.TIF,letter,typewritten
PT-PNA-DGFP-0006-0001-00029_m0002.TIF,,blank
PT-PNA-DGFP-0006-0001-00030_m0001.TIF,letter,typewritten
PT-PNA-DGFP-0006-0001-00030_m0002.TIF,,blank
PT-PNA-DGFP-0006-0001-00031_m0001.TIF,letter,typewritten
PT-PNA-DGFP-0006-0001-00031_m0002.TIF,,blank
PT-PNA-DGFP-0006-0001-00031_m0003.TIF,,blank
PT-PNA-DGFP-0006-0001-00031_m0004.TIF,,blank
PT-PNA-DGFP-0006-0001-00034_m0001.TIF,letter,typewritten
PT-PNA-DGFP-0006-0001-00034_m0002.TIF,,blank
PT-PNA-DGFP-0002-0001-00061-00002_m0001.TIF,letter,typewritten
PT-PNA-DGFP-0002-0001-00061-00002_m0002.TIF,,blank
PT-PNA-DGFP-0002-0001-00061-00002_m0003.TIF,,blank
PT-PNA-DGFP-0002-0001-00061-00002_m0004.TIF,,blank
PT-PNA-DGFP-0002-0001-00062-00002_m0001.TIF,letter,typewritten
PT-PNA-DGFP-0002-0001-00062-00002_m0002.TIF,,blank
PT-PNA-DGFP-0002-0001-00062-00003_m0001.TIF,letter,typewritten
PT-PNA-DGFP-0002-0001-00062-00003_m0002.TIF,,blank
PT-PNA-DGFP-0006-0001-00036_m0001.TIF,letter,typewritten
PT-PNA-DGFP-0006-0001-00036_m0002.TIF,,blank
PT-PNA-DGFP-0006-0001-00045_m0001.TIF,letter,typewritten
PT-PNA-DGFP-0006-0001-00045_m0002.TIF,,blank
PT-PNA-DGFP-0006-0001-00050_m0001.TIF,letter,typewritten
PT-PNA-DGFP-0006-0001-00050_m0002.TIF,,blank
PT-PNA-DGFP-0006-0001-00056_m0001.TIF,letter,typewritten
PT-PNA-DGFP-0006-0001-00056_m0002.TIF,,blank
PT-PNA-DGFP-0006-0001-00076_m0001.TIF,letter,typewritten
PT-PNA-DGFP-0006-0001-00076_m0002.TIF,,blank
PT-PNA-DGFP-0006-0001-00080_m0001.TIF,letter,typewritten
PT-PNA-DGFP-0006-0001-00080_m0002.TIF,,blank
PT-PNA-DGFP-0006-0001-00085_m0001.TIF,,typewritten
PT-PNA-DGFP-0006-0001-00085_m0002.TIF,,typewritten
PT-PNA-DGFP-0006-0001-00085_m0003.TIF,,typewritten
PT-PNA-DGFP-0006-0001-00085_m0004.TIF,,typewritten
PT-PNA-DGFP-0006-0001-00086_m0001.TIF,,handwritten
PT-PNA-DGFP-0006-0001-00086_m0002.TIF,,handwritten
PT-PNA-DGFP-0006-0001-00086_m0003.TIF,,handwritten
PT-PNA-DGFP-0006-0001-00086_m0004.TIF,,handwritten
PT-PNA-DGFP-0006-0001-00094_m0001.TIF,letter,typewritten
PT-PNA-DGFP-0006-0001-00094_m0002.TIF,,blank
PT-PNA-DGFP-0006-0001-00094_m0003.TIF,,blank
PT-PNA-DGFP-0006-0001-00094_m0004.TIF,,blank
PT-PNA-DGFP-0006-0001-00103_m0001.TIF,letter,typewritten
PT-PNA-DGFP-0006-0001-00103_m0002.TIF,,blank
PT-PNA-DGFP-0006-0001-00105_m0001.TIF,letter,typewritten
PT-PNA-DGFP-0006-0001-00105_m0002.TIF,,blank
PT-PNA-DGFP-0006-0001-00105_m0003.TIF,,blank
PT-PNA-DGFP-0006-0001-00105_m0004.TIF,,blank
PT-PNA-DGFP-0002-0001-00062-00006_m0001.TIF,letter,typewritten
PT-PNA-DGFP-0002-0001-00062-00006_m0002.TIF,,blank
PT-PNA-DGFP-0002-0001-00062-00006_m0003.TIF,,blank
PT-PNA-DGFP-0002-0001-00062-00006_m0004.TIF,,blank
PT-PNA-DGFP-0002-0001-00062-00006_m0005.TIF,,blank
PT-PNA-DGFP-0002-0001-00062-00006_m0006.TIF,,blank
PT-PNA-DGFP-0002-0001-00062-00006_m0007.TIF,,blank
PT-PNA-DGFP-0002-0001-00062-00006_m0008.TIF,,blank
PT-PNA-DGFP-0002-0001-00063-00004_m0001.TIF,letter,typewritten
PT-PNA-DGFP-0002-0001-00063-00004_m0002.TIF,,blank
PT-PNA-DGFP-0002-0001-00063-00005_m0001.TIF,letter,typewritten
